id,name,is_land,is_sea,good,dist_to_iron,dist_to_coal,paired_score,status,owner_tag,start_pop,total_life_rating
1711,Ouargla,True,False,wool,2,2,2,PASS,MGH,,35
1712,Tuggurt,True,False,wool,1,3,3,PASS,MGH,,35
1713,Laghwat,True,False,grain,1,2,2,PASS,MGH,,35
1714,Bechar,True,False,iron,0,3,3,PASS,INC,,35
1715,Naama,True,False,wool,1,1,1,PASS,MGH,,35
1716,Tindouf,True,False,fruit,1,3,3,PASS,,,10
1717,Chenachene,True,False,grain,1,3,3,PASS,,,10
1718,In Salah,True,False,grain,1,3,3,PASS,,,10
1719,Ilizi,True,False,wool,2,3,3,PASS,,,10
1720,Timimoun,True,False,fruit,1,2,2,PASS,,,10
1721,In Guezzam,True,False,sulphur,2,4,4,PASS,,,10
1722,Tin Zawatene,True,False,fruit,2,4,4,PASS,,,10
1723,Panama Canal,True,False,fruit,3,5,5,PASS,CLM,,31
1724,Tamanrasset,True,False,precious_metal,2,2,2,PASS,SCA,,35
1725,Tunis,True,False,grain,2,5,5,PASS,ARA,,35
1726,Bizerte,True,False,grain,1,5,5,PASS,ARA,,35
1727,Gafsa,True,False,sulphur,1,4,4,PASS,TUN,,35
1728,Kairouan,True,False,fruit,2,5,5,PASS,TUN,,35
1729,Tozeur,True,False,wool,2,4,4,PASS,TUN,,35
1730,Gabes,True,False,grain,2,5,5,PASS,TUN,,35
1731,Tripoli,True,False,fruit,2,5,5,PASS,TUN,,35
1732,Ghayran,True,False,fruit,1,5,5,PASS,TUN,,25
1733,Misratah,True,False,fruit,2,6,6,WARN,TUN,,35
1734,Sirt,True,False,wool,1,6,6,WARN,TUN,,35
1735,Benghazi,True,False,fruit,1,5,5,PASS,EGY,,35
1736,Darna,True,False,fish,2,5,5,PASS,EGY,,35
1737,Tobruk,True,False,grain,2,4,4,PASS,EGY,,35
1738,Jaghbub,True,False,grain,1,4,4,PASS,EGY,,10
1739,Kufra,True,False,fruit,-1,-1,-1,ISLAND,SCA,,10
1740,Waddan,True,False,iron,0,5,5,PASS,TUN,,10
1741,Murzuk,True,False,fruit,2,4,4,PASS,TUN,,25
1742,Sabha,True,False,wool,1,5,5,PASS,TUN,,25
1743,Ghat,True,False,cattle,4,1,4,PASS,FRI,,40
1744,Ghadamis,True,False,fruit,2,4,4,PASS,TUN,,25
1745,Cairo,True,False,grain,2,1,2,PASS,EGY,,40
1746,Dumyat,True,False,grain,2,1,2,PASS,TUR,,35
1747,Tanta,True,False,cotton,1,1,1,PASS,EGY,,35
1748,Mansura,True,False,coal,2,0,2,PASS,TUR,,35
1749,Ziqaziq,True,False,cotton,3,1,3,PASS,TUR,,35
1750,Giza,True,False,cotton,1,2,2,PASS,EGY,,35
1751,Alexandria,True,False,cotton,1,2,2,PASS,EGY,,35
1752,Matruh,True,False,fruit,1,3,3,PASS,EGY,,35
1753,Sidi Barrani,True,False,fruit,2,4,4,PASS,EGY,,35
1754,Siwa,True,False,grain,1,3,3,PASS,EGY,,10
1755,Suez Canal,True,False,cotton,3,2,3,PASS,TUR,,32
1756,Al Arish,True,False,fruit,3,3,3,PASS,TUR,,20
1757,Sharm al-Shaykh,True,False,fruit,4,3,4,PASS,TUR,,20
1758,Hariga,True,False,fruit,1,3,3,PASS,,,25
1759,Bawiti,True,False,iron,0,2,2,PASS,EGY,,35
1760,Mut,True,False,grain,1,3,3,PASS,EGY,,35
1761,Baris,True,False,fruit,1,4,4,PASS,EGY,,35
1762,Asyut,True,False,cotton,2,3,3,PASS,EGY,,35
1763,Bani Suwayf,True,False,grain,1,2,2,PASS,EGY,,35
1764,Minya,True,False,cotton,1,3,3,PASS,EGY,,35
1765,Fayyum,True,False,cotton,1,3,3,PASS,EGY,,35
1766,Aswan,True,False,iron,0,4,4,PASS,EGY,,35
1767,Luxor,True,False,grain,2,4,4,PASS,EGY,,35
1768,Idfu,True,False,cotton,1,5,5,PASS,EGY,,35
1769,Qina,True,False,cotton,2,4,4,PASS,EGY,,35
1770,Qusayr,True,False,grain,2,3,3,PASS,EGY,,35
1771,Marsa Alam,True,False,grain,1,4,4,PASS,EGY,,35
1772,Ras Gharib,True,False,grain,2,2,2,PASS,EGY,,35
1773,Aaiun,True,False,fish,1,4,4,PASS,,,10
1774,Dakhla,True,False,wool,1,5,5,PASS,,,10
1775,Nouakchott,True,False,fish,2,6,6,WARN,,,20
1776,Rosso,True,False,wool,3,6,6,WARN,,,20
1777,Aleg,True,False,wool,2,5,5,PASS,,,20
1778,Maghama,True,False,timber,2,4,4,PASS,,,15
1779,Shingit,True,False,grain,1,5,5,PASS,,,20
1780,Tishit,True,False,fruit,2,2,2,PASS,MAC,,35
1781,Walata,True,False,wool,1,4,4,PASS,,,10
1782,Bir Murghayn,True,False,iron,0,4,4,PASS,,,10
1783,Dakar,True,False,iron,0,6,6,WARN,,,25
1784,Saint-Louis,True,False,fruit,2,6,6,WARN,VEN,,30
1785,Banjul,True,False,fruit,3,4,4,PASS,KRL,,35
1786,Linguere,True,False,grain,2,5,5,PASS,,,20
1787,Diourbel,True,False,grain,2,5,5,PASS,,,20
1788,Kaolack,True,False,grain,2,4,4,PASS,,,20
1789,Podor,True,False,fruit,3,5,5,PASS,VEN,,30
1790,Matam,True,False,fruit,3,4,4,PASS,,,20
1791,Bakel,True,False,cattle,3,3,3,PASS,,,20
1792,Ziguinchor,True,False,grain,4,4,4,PASS,,,20
1793,Velingara,True,False,fish,3,3,3,PASS,,,20
1794,Bamako,True,False,fruit,2,2,2,PASS,,,15
1795,Kayes,True,False,wool,3,3,3,PASS,,,15
1796,Nioro,True,False,fruit,2,4,4,PASS,,,15
1797,Kita,True,False,fruit,3,3,3,PASS,,,15
1798,Bougouni,True,False,cattle,2,1,2,PASS,,,15
1799,Sikasso,True,False,cotton,1,1,1,PASS,,,15
1800,Segu,True,False,fruit,2,2,2,PASS,,,15
1801,Mourdiah,True,False,grain,2,3,3,PASS,,,15
1802,Jenne,True,False,grain,2,2,2,PASS,,,15
1803,Timbuktu,True,False,cattle,2,3,3,PASS,,,10
1804,Bandiagara,True,False,cattle,1,2,2,PASS,,,15
1805,Gao,True,False,sulphur,2,3,3,PASS,,,15
1806,Taoudenni,True,False,grain,2,5,5,PASS,FUN,,30
1807,Tessalit,True,False,grain,2,4,4,PASS,,,10
1808,Niamey,True,False,tropical_wood,3,4,4,PASS,,,15
1809,Say,True,False,grain,2,4,4,PASS,,,15
1810,Dosso,True,False,grain,3,3,3,PASS,,,15
1811,Maradi,True,False,grain,3,2,3,PASS,,,15
1812,Agades,True,False,wool,3,2,3,PASS,,,10
1813,Arlit,True,False,fruit,3,3,3,PASS,,,10
1814,Madama,True,False,wool,3,3,3,PASS,,,10
1815,Zinder,True,False,cattle,2,1,2,PASS,,,10
1816,Kufe,True,False,grain,2,2,2,PASS,,,10
1817,Bilma,True,False,fruit,3,2,3,PASS,,,10
1818,Massenya,True,False,grain,2,4,4,PASS,,,15
1819,Moundou,True,False,cotton,2,4,4,PASS,,,15
1820,Bongor,True,False,grain,2,5,5,PASS,,,15
1821,Abeche,True,False,grain,3,4,4,PASS,,,10
1822,Am Timan,True,False,fruit,3,5,5,PASS,,,15
1823,Mongo,True,False,grain,3,5,5,PASS,,,15
1824,Mao,True,False,fish,3,3,3,PASS,,,10
1825,Zouar,True,False,fruit,2,3,3,PASS,,,10
1826,Faya,True,False,wool,2,4,4,PASS,,,10
1827,Khartoum,True,False,cotton,3,5,5,PASS,FUN,,30
1828,Wad Madani,True,False,grain,2,4,4,PASS,FUN,,30
1829,Kassala,True,False,tropical_wood,2,3,3,PASS,FUN,,30
1830,Sennar,True,False,timber,3,3,3,PASS,FUN,,30
1831,Rabak,True,False,grain,3,4,4,PASS,FUN,,30
1832,Fashoda,True,False,tropical_wood,3,4,4,PASS,FUN,,30
1833,Suakin,True,False,cotton,2,4,4,PASS,FUN,,10
1834,Halaib,True,False,fruit,2,4,4,PASS,FUN,,35
1835,Dongola,True,False,fruit,1,4,4,PASS,FUN,,30
1836,Hayya,True,False,tropical_wood,1,3,3,PASS,FUN,,30
1837,Atbara,True,False,tropical_wood,2,4,4,PASS,FUN,,30
1838,Obeid,True,False,wool,3,5,5,PASS,,,30
1839,Nuhud,True,False,grain,3,5,5,PASS,,,30
1840,Kaduqli,True,False,wool,4,5,5,PASS,,,30
1841,Fasher,True,False,wool,4,6,6,WARN,,,15
1842,Junayah,True,False,grain,3,5,5,PASS,,,10
1843,Waw,True,False,grain,4,5,5,PASS,,,15
1844,Bor,True,False,grain,3,4,4,PASS,,,15
1845,Yambio,True,False,grain,4,5,5,PASS,,,15
1846,Lado,True,False,timber,3,5,5,PASS,,,15
1847,Kapoeta,True,False,wool,2,4,4,PASS,,,15
1848,Asmara,True,False,fruit,3,2,3,PASS,AMT,,35
1849,Massawa,True,False,fruit,2,3,3,PASS,AMT,,35
1850,Akordat,True,False,fruit,2,2,2,PASS,AMT,,35
1851,Assab,True,False,fruit,2,2,2,PASS,AMT,,35
1852,Gonder,True,False,cattle,2,1,2,PASS,ETH,,35
1853,Debre Tabor,True,False,sulphur,1,1,1,PASS,ETH,,35
1854,Matamma,True,False,grain,3,2,3,PASS,ETH,,35
1855,Debre Markos,True,False,cattle,2,2,2,PASS,ETH,,35
1856,Aksum,True,False,cattle,2,1,2,PASS,AMT,,35
1857,Antalo,True,False,coal,2,0,2,PASS,AMT,,35
1858,Awsa,True,False,grain,1,1,1,PASS,AMT,,35
1859,Ankober,True,False,coffee,1,2,2,PASS,ETH,,40
1860,Awasa,True,False,cattle,2,3,3,PASS,ETH,,35
1861,Aselia,True,False,grain,1,3,3,PASS,ADA,,35
1862,Bonga,True,False,precious_metal,2,3,3,PASS,ETH,,35
1863,Asosa,True,False,cattle,2,3,3,PASS,ETH,,35
1864,Negele,True,False,coffee,1,4,4,PASS,ETH,,35
1865,Harer,True,False,iron,0,2,2,PASS,ADA,,35
1866,Goba,True,False,cattle,1,4,4,PASS,ADA,,35
1867,Werder,True,False,iron,0,3,3,PASS,ADA,,35
1868,Mogadishu,True,False,cattle,2,5,5,PASS,AJU,,35
1869,Baidoa,True,False,cotton,1,4,4,PASS,AJU,,35
1870,Kismayo,True,False,cattle,1,4,4,PASS,AJU,,35
1871,Hobye,True,False,grain,1,4,4,PASS,AJU,,35
1872,Busaso,True,False,grain,1,4,4,PASS,AJU,,35
1873,Berbera,True,False,cotton,1,3,3,PASS,ADA,,35
1874,Zeyla,True,False,grain,1,3,3,PASS,ADA,,35
1875,Djibuti,True,False,cattle,1,2,2,PASS,AMT,,35
1876,Cape Verde,True,False,coffee,-1,-1,-1,ISLAND,SCA,,35
1877,Bissau,True,False,grain,3,4,4,PASS,SCA,,35
1878,Gabu,True,False,grain,3,3,3,PASS,,,25
1879,Boffa,True,False,fish,2,3,3,PASS,,,20
1880,Timbo,True,False,fruit,2,2,2,PASS,,,15
1881,Dinguiraye,True,False,fruit,2,2,2,PASS,,,15
1882,Kankan,True,False,fruit,1,1,1,PASS,,,15
1883,Beyla,True,False,iron,0,1,1,PASS,,,15
1884,Freetown,True,False,grain,1,3,3,PASS,DUA,,35
1885,Falaba,True,False,coffee,2,2,2,PASS,,,20
1886,Bo,True,False,grain,1,2,2,PASS,,,20
1887,Monrovia,True,False,coffee,1,3,3,PASS,DUA,,35
1888,Harper,True,False,tropical_wood,2,3,3,PASS,DUA,,32
1889,Bopolu,True,False,iron,0,2,2,PASS,,,32
1890,Gbarnga,True,False,tropical_wood,1,2,2,PASS,,,32
1891,Zwedru,True,False,tropical_wood,2,2,2,PASS,,,32
1892,Grand Lahou,True,False,tropical_wood,3,2,3,PASS,,,20
1893,Sassandra,True,False,cotton,2,2,2,PASS,,,20
1894,Grand Bassam,True,False,cattle,4,3,4,PASS,BRG,,35
1895,Bouake,True,False,cotton,2,1,2,PASS,,,20
1896,Man,True,False,timber,1,1,1,PASS,,,20
1897,Akoupe,True,False,tropical_wood,3,2,3,PASS,,,20
1898,Kong,True,False,tropical_wood,2,1,2,PASS,,,15
1899,Bondouku,True,False,tropical_wood,2,2,2,PASS,,,15
1900,Odienne,True,False,coal,1,0,1,PASS,,,15
1901,Wagadugu,True,False,grain,1,3,3,PASS,,,15
1902,Wahiguya,True,False,iron,0,2,2,PASS,,,15
1903,Dori,True,False,fruit,1,3,3,PASS,,,15
1904,Fada Ngourma,True,False,grain,2,4,4,PASS,,,15
1905,Bobo Dioulasso,True,False,grain,1,2,2,PASS,,,15
1906,Orodaro,True,False,grain,1,2,2,PASS,,,15
1907,Accra,True,False,cattle,4,4,4,PASS,ARA,,35
1908,Cape Coast,True,False,fruit,5,4,5,PASS,SCA,,35
1909,Sekondi,True,False,cattle,5,4,5,PASS,PLC,,35
1910,Kumasi,True,False,grain,4,3,4,PASS,,,15
1911,Kintampo,True,False,cattle,3,3,3,PASS,,,15
1912,Wa,True,False,grain,2,3,3,PASS,,,15
1913,Tamale,True,False,grain,2,4,4,PASS,,,15
1914,Lome,True,False,fish,4,4,4,PASS,,,20
1915,Ho,True,False,cattle,3,4,4,PASS,,,15
1916,Yendi,True,False,cattle,2,4,4,PASS,,,15
1917,Atakpane,True,False,grain,3,5,5,PASS,,,15
1918,Sokode,True,False,grain,2,4,4,PASS,,,15
1919,Cotonou,True,False,cattle,5,3,5,PASS,DHY,,20
1920,Abomey,True,False,grain,4,4,4,PASS,DHY,,15
1921,Nikki,True,False,grain,3,4,4,PASS,,,15
1922,Jugu,True,False,grain,3,5,5,PASS,,,15
1923,Lagos,True,False,timber,5,2,5,PASS,,,20
1924,Abeokuta,True,False,tropical_wood,5,3,5,PASS,,,20
1925,Ibadan,True,False,tropical_wood,4,3,4,PASS,,,20
1926,Ife,True,False,tropical_wood,4,2,4,PASS,,,20
1927,Ilorin,True,False,grain,3,3,3,PASS,,,20
1928,Benin,True,False,cattle,4,1,4,PASS,,,20
1929,Akure,True,False,grain,3,2,3,PASS,,,20
1930,Lokoja,True,False,fruit,3,1,3,PASS,,,20
1931,Warri,True,False,fish,5,1,5,PASS,,,20
1932,Bonny,True,False,timber,4,1,4,PASS,,,20
1933,Awka,True,False,coal,4,0,4,PASS,,,20
1934,Calabar,True,False,coal,3,0,3,PASS,,,20
1935,Aruchukwu,True,False,fish,3,1,3,PASS,,,20
1936,Makurdi,True,False,grain,2,1,2,PASS,,,20
1937,Tukari,True,False,cattle,1,2,2,PASS,,,20
1938,Bussa,True,False,fruit,3,3,3,PASS,,,20
1939,Zaria,True,False,cattle,1,2,2,PASS,,,20
1940,Bida,True,False,grain,2,2,2,PASS,,,20
1941,Abuja,True,False,cotton,2,2,2,PASS,,,20
1942,Bauchi,True,False,iron,0,1,1,PASS,,,20
1943,Jos,True,False,fruit,1,2,2,PASS,,,20
1944,Gombe,True,False,cattle,1,2,2,PASS,,,20
1945,Kano,True,False,fruit,1,1,1,PASS,,,20
1946,Kebbi,True,False,cattle,3,3,3,PASS,,,20
1947,Katsina,True,False,grain,2,1,2,PASS,,,20
1948,Sokoto,True,False,cattle,2,2,2,PASS,,,20
1949,Hadejia,True,False,coal,1,0,1,PASS,,,20
1950,Yola,True,False,iron,0,3,3,PASS,,,20
1951,Kuka,True,False,cotton,2,2,2,PASS,,,15
1952,Nguru,True,False,cattle,1,1,1,PASS,,,15
1953,Dikoa,True,False,fruit,1,3,3,PASS,,,15
1954,Sao Tome,True,False,coffee,-1,-1,-1,ISLAND,SPA,,35
1955,Fernando Po,True,False,wool,-1,-1,-1,ISLAND,SPA,,35
1956,Douala,True,False,grain,2,2,2,PASS,GEN,,20
1957,Buea,True,False,timber,3,1,3,PASS,GEN,,20
1958,Kribi,True,False,coffee,2,3,3,PASS,,,20
1959,Yaounde,True,False,timber,1,3,3,PASS,,,15
1960,Bafoussam,True,False,timber,2,2,2,PASS,,,15
1961,Bamenda,True,False,timber,2,1,2,PASS,,,15
1962,Bertoua,True,False,grain,2,3,3,PASS,,,15
1963,Ngaoundere,True,False,tropical_wood,1,3,3,PASS,,,15
1964,Maroua,True,False,fruit,1,4,4,PASS,,,15
1965,Bangui,True,False,timber,2,4,4,PASS,,,15
1966,Nola,True,False,cattle,2,4,4,PASS,,,15
1967,Bouar,True,False,cattle,2,4,4,PASS,,,15
1968,Bossangoa,True,False,grain,3,5,5,PASS,,,15
1969,Zemio,True,False,cattle,4,5,5,PASS,,,15
1970,Bangassou,True,False,timber,3,4,4,PASS,,,15
1971,Ndele,True,False,cattle,3,5,5,PASS,,,15
1972,Libreville,True,False,timber,1,3,3,PASS,,,20
1973,Bata,True,False,timber,1,4,4,PASS,,,20
1974,Mayumbe,True,False,timber,1,2,2,PASS,,,20
1975,Moanda,True,False,timber,1,2,2,PASS,,,15
1976,Makokou,True,False,iron,0,3,3,PASS,,,15
1977,Nkuna,True,False,fruit,1,1,1,PASS,,,20
1978,Madingou,True,False,iron,0,1,1,PASS,,,15
1979,Biloka,True,False,tropical_wood,2,5,5,PASS,CLM,,15
1980,Djambala,True,False,timber,1,2,2,PASS,,,15
1981,Impfondo,True,False,timber,1,3,3,PASS,,,15
1982,Kinshasa,True,False,fruit,2,1,2,PASS,,,20
1983,Boma,True,False,coal,1,0,1,PASS,,,20
1984,Kananga,True,False,fruit,4,3,4,PASS,,,15
1985,Kumbana,True,False,grain,3,2,3,PASS,,,15
1986,Lusambo,True,False,tropical_wood,4,3,4,PASS,,,15
1987,Bunkeya,True,False,grain,4,3,4,PASS,,,15
1988,Mussumba,True,False,tropical_wood,3,4,4,PASS,,,15
1989,Munza,True,False,tropical_wood,4,4,4,PASS,,,15
1990,Nyangwe,True,False,fruit,4,4,4,PASS,,,15
1991,Uvira,True,False,fruit,4,5,5,PASS,,,15
1992,Basoko,True,False,timber,3,3,3,PASS,,,15
1993,Irebu,True,False,grain,2,2,2,PASS,,,15
1994,Nsheng,True,False,grain,3,2,3,PASS,,,15
1995,Gemena,True,False,cotton,2,3,3,PASS,,,15
1996,Kisangani,True,False,tropical_wood,3,4,4,PASS,,,15
1997,Mungbane,True,False,fruit,4,5,5,PASS,,,15
1998,Baramo,True,False,fruit,3,4,4,PASS,,,15
1999,Luanda,True,False,coffee,3,2,3,PASS,SCA,,35
2000,Cabinda,True,False,fruit,1,1,1,PASS,,,20
2001,Mbanza,True,False,fruit,2,1,2,PASS,SCA,,35
2002,Quibala,True,False,coffee,2,2,2,PASS,,,25
2003,Benguela,True,False,grain,2,3,3,PASS,SCA,,35
2004,Mocamedes,True,False,fish,1,4,4,PASS,SCA,,35
2005,Huambo,True,False,fruit,1,3,3,PASS,,,25
2006,Kuito,True,False,fruit,1,3,3,PASS,,,15
2007,Mavinga,True,False,grain,1,4,4,PASS,,,15
2008,Ondjiva,True,False,iron,0,4,4,PASS,,,15
2009,Malanje,True,False,fruit,2,2,2,PASS,,,15
2010,Saurimo,True,False,cattle,3,3,3,PASS,,,15
2011,Kubanda,True,False,grain,2,3,3,PASS,,,15
2012,Lusaka,True,False,grain,3,2,3,PASS,,,15
2013,Mongu,True,False,cattle,2,4,4,PASS,,,15
2014,Kasempa,True,False,grain,3,3,3,PASS,,,15
2015,Monzo,True,False,grain,2,3,3,PASS,,,15
2016,Kazembe,True,False,grain,4,2,4,PASS,,,15
2017,Kasema,True,False,cattle,5,3,5,PASS,,,15
2018,Chipata,True,False,grain,4,1,4,PASS,,,15
2019,Entebbe,True,False,tea,4,5,5,PASS,,,15
2020,Mbarara,True,False,cotton,4,5,5,PASS,,,15
2021,Masindi,True,False,coffee,4,5,5,PASS,,,15
2022,Kitgum,True,False,cotton,3,5,5,PASS,,,15
2023,Jinja,True,False,cotton,3,6,6,WARN,,,15
2024,Nairobi,True,False,grain,1,6,6,WARN,,,15
2025,Marsabit,True,False,cattle,1,5,5,PASS,,,15
2026,Lodwar,True,False,tea,2,5,5,PASS,,,15
2027,Nakuru,True,False,tea,1,5,5,PASS,,,15
2028,Kisumu,True,False,fish,2,5,5,PASS,,,15
2029,Mombasa,True,False,fish,2,5,5,PASS,OMA,,35
2030,Lamu,True,False,cattle,1,5,5,PASS,OMA,,35
2031,Wajir,True,False,coffee,1,4,4,PASS,,,15
2032,Garissa,True,False,iron,0,5,5,PASS,,,15
2033,Voi,True,False,grain,1,5,5,PASS,OMA,,35
2034,Kigali,True,False,coffee,4,5,5,PASS,,,15
2035,Usumbura,True,False,cotton,4,4,4,PASS,,,15
2036,Dar Es Salaam,True,False,fish,2,4,4,PASS,OMA,,35
2037,Tanga,True,False,grain,2,4,4,PASS,OMA,,35
2038,Kilwa,True,False,grain,2,4,4,PASS,OMA,,35
2039,Lindi,True,False,grain,1,4,4,PASS,OMA,,35
2040,Songea,True,False,grain,2,3,3,PASS,,,15
2041,Masasi,True,False,cattle,1,3,3,PASS,,,15
2042,Iringa,True,False,tobacco,3,2,3,PASS,,,15
2043,Tabora,True,False,tobacco,3,3,3,PASS,,,15
2044,Mwanza,True,False,cotton,3,4,4,PASS,,,15
2045,Morogoro,True,False,fruit,2,3,3,PASS,,,15
2046,Ujiji,True,False,coffee,4,3,4,PASS,,,15
2047,Arusha,True,False,grain,2,4,4,PASS,,,15
2048,Zanzibar,True,False,grain,3,5,5,PASS,OMA,,35
2049,Maputo,True,False,iron,0,1,1,PASS,NFL,,35
2050,Chaimate,True,False,grain,1,2,2,PASS,NFL,,35
2051,Inhambane,True,False,grain,1,3,3,PASS,SCA,,35
2052,Massekisse,True,False,grain,1,2,2,PASS,SCA,,35
2053,Sena,True,False,grain,3,1,3,PASS,SCA,,35
2054,Tete,True,False,coal,3,0,3,PASS,,,15
2055,Songo,True,False,grain,2,1,2,PASS,,,15
2056,Zombo,True,False,coffee,3,1,3,PASS,,,15
2057,Sofala,True,False,tobacco,2,2,2,PASS,SCA,,35
2058,Mossurize,True,False,grain,2,1,2,PASS,SCA,,35
2059,Quelimane,True,False,grain,3,2,3,PASS,SCA,,35
2060,Mocambique,True,False,cotton,1,3,3,PASS,SCA,,35
2061,Angoche,True,False,tobacco,2,2,2,PASS,SCA,,35
2062,Shangzhou,True,False,iron,0,1,1,PASS,MCK,,32
2063,Ibo,True,False,iron,0,3,3,PASS,SCA,,35
2064,Nampula,True,False,grain,1,2,2,PASS,,,35
2065,Milange,True,False,grain,2,1,2,PASS,SCA,,35
2066,Zomba,True,False,tobacco,2,1,2,PASS,,,15
2067,Lilongwe,True,False,tea,3,1,3,PASS,,,15
2068,Harare,True,False,coffee,2,3,3,PASS,,,20
2069,Gweru,True,False,cattle,1,3,3,PASS,,,20
2070,Mutare,True,False,tobacco,1,2,2,PASS,,,20
2071,Bulawayo,True,False,iron,0,2,2,PASS,,,20
2072,Hwange,True,False,cattle,1,3,3,PASS,,,20
2073,Masvingo,True,False,iron,0,2,2,PASS,,,20
2074,Gaborone,True,False,wool,1,2,2,PASS,GRQ,,25
2075,Serowe,True,False,grain,1,2,2,PASS,GRQ,,20
2076,Nokaneng,True,False,fruit,2,3,3,PASS,,,20
2077,Tsabong,True,False,grain,1,3,3,PASS,GRQ,,15
2078,Windhoek,True,False,wool,2,5,5,PASS,,,10
2079,Swakopmund,True,False,fish,2,5,5,PASS,,,10
2080,Tsumeb,True,False,wool,1,5,5,PASS,,,10
2081,Linyati,True,False,tropical_wood,2,4,4,PASS,,,20
2082,Otjinene,True,False,grain,1,4,4,PASS,,,20
2083,Walvis Bay,True,False,wool,3,5,5,PASS,,,20
2084,Angra Pequena,True,False,grain,2,4,4,PASS,,,20
2085,Nugouses,True,False,grain,2,4,4,PASS,,,20
2086,Karasburg,True,False,grain,1,3,3,PASS,,,15
2087,Cape Town,True,False,fruit,2,4,4,PASS,BRG,,35
2088,Springbok,True,False,wool,2,4,4,PASS,BRG,,35
2089,Worcester,True,False,fruit,2,4,4,PASS,BRG,,35
2090,Swettenham,True,False,wool,3,5,5,PASS,BRG,,35
2091,Mossel Bay,True,False,fruit,3,5,5,PASS,LWE,,35
2092,Beaufort,True,False,fruit,2,4,4,PASS,LWE,,35
2093,Calvinia,True,False,grain,1,3,3,PASS,BRG,,35
2094,Kimberley,True,False,cattle,1,2,2,PASS,GRQ,,25
2095,Dikathong,True,False,iron,0,2,2,PASS,GRQ,,25
2096,Port Elizabeth,True,False,fruit,2,4,4,PASS,LWE,,35
2097,Graaf Reinet,True,False,fruit,1,3,3,PASS,LWE,,35
2098,Bisho,True,False,wool,2,3,3,PASS,XHO,,35
2099,Mathele,True,False,grain,1,2,2,PASS,XHO,,35
2100,Umtata,True,False,wool,2,2,2,PASS,XHO,,35
2101,Bloemfontein,True,False,wool,1,1,1,PASS,BSH,,35
2102,Winburg,True,False,coal,2,0,2,PASS,BSH,,35
2103,Philippolis,True,False,iron,0,2,2,PASS,BSH,,35
2104,Thaba Bosiu,True,False,grain,1,1,1,PASS,BSH,,35
2105,Pretoria,True,False,grain,1,1,1,PASS,TRN,,35
2106,Johannesburg,True,False,wool,2,1,2,PASS,TRN,,35
2107,Klerksdorp,True,False,grain,1,1,1,PASS,GRQ,,35
2108,Mosega,True,False,iron,0,1,1,PASS,TRN,,35
2109,Lydenburg,True,False,coal,1,0,1,PASS,TRN,,35
2110,Thohoyandu,True,False,grain,1,1,1,PASS,TRN,,35
2111,Durban,True,False,wool,2,1,2,PASS,ZUL,,35
2112,Ladysmith,True,False,coal,2,0,2,PASS,ZUL,,35
2113,Ulundi,True,False,wool,1,1,1,PASS,ZUL,,35
2114,Mbabane,True,False,coal,1,0,1,PASS,SUA,,35
2115,Tananarive,True,False,precious_metal,1,1,1,ISLAND,MAD,,35
2116,Fianarantsoa,True,False,coal,2,0,2,ISLAND,MAD,,35
2117,Ampanihy,True,False,grain,3,1,3,ISLAND,MAD,,35
2118,Tolanaro,True,False,grain,2,1,2,ISLAND,MAD,,35
2119,Toamasina,True,False,fruit,1,1,1,ISLAND,MAD,,35
2120,Antsiranana,True,False,iron,0,2,2,ISLAND,MAD,,35
2121,Mahajanga,True,False,timber,1,2,2,ISLAND,MAD,,35
2122,Toliara,True,False,fruit,2,1,2,ISLAND,MAD,,35
2123,Comoros,True,False,fish,-1,-1,-1,ISLAND,,,35
2124,Mayotte,True,False,grain,-1,-1,-1,ISLAND,,,35
2125,Mauritius,True,False,fruit,-1,-1,-1,ISLAND,SPA,,35
2126,Bourbon,True,False,fish,-1,-1,-1,ISLAND,DUA,,35
2127,Seychelles,True,False,fruit,-1,-1,-1,ISLAND,SCA,,35
2128,Diego Garcia,True,False,fish,-1,-1,-1,ISLAND,BRG,,32
2129,Saint Helena,True,False,fish,-1,-1,-1,ISLAND,DUA,,35
2130,Ascension,True,False,fish,-1,-1,-1,ISLAND,SCA,,35
2131,Falkland Islands,True,False,wool,-1,-1,-1,ISLAND,SCA,,30
2132,Tristan da Cunha,True,False,fish,-1,-1,-1,ISLAND,BRG,,35
2133,South Georgia,True,False,fish,-1,-1,-1,ISLAND,,,30
2134,Azores,True,False,fruit,-1,-1,-1,ISLAND,SPA,,35
2135,Madeira,True,False,fruit,-1,-1,-1,ISLAND,SPA,,35
2136,Canary Islands,True,False,fruit,-1,-1,-1,ISLAND,SPA,,32
2137,Hermosillo,True,False,cattle,1,3,3,PASS,CLM,,35
2138,Loreto,True,False,fish,3,4,4,PASS,CLM,,30
2139,Rosarito,True,False,fruit,2,3,3,PASS,CLM,,30
2140,Nogales,True,False,grain,1,2,2,PASS,CLM,,30
2141,Guaymas,True,False,cattle,1,3,3,PASS,CLM,,35
2142,Chihuahua,True,False,iron,0,2,2,PASS,CLM,,35
2143,Paso del Norte,True,False,grain,1,2,2,PASS,CLM,,30
2144,Delicias,True,False,cattle,1,1,1,PASS,CLM,,30
2145,Parral,True,False,iron,0,2,2,PASS,CLM,,35
2146,Monterrey,True,False,wool,2,4,4,PASS,TUN,,25
